(0.001, 0.1, 8.0, 1179.2342379006657)
(0.001, 0.1, 8.040201005025125, 1150.1495483817193)
(0.001, 0.1, 8.080402010050252, 1148.6397633531806)
(0.001, 0.1, 8.120603015075377, 1103.4264396020292)
(0.001, 0.1, 8.160804020100503, 1098.263636076359)
(0.001, 0.1, 8.201005025125628, 1053.8670166259183)
(0.001, 0.1, 8.241206030150753, 1046.101319192835)
(0.001, 0.1, 8.28140703517588, 1031.8322613463204)
(0.001, 0.1, 8.321608040201005, 1011.9590931202216)
(0.001, 0.1, 8.361809045226131, 981.6773923935348)
(0.001, 0.1, 8.402010050251256, 958.4791537994689)
(0.001, 0.1, 8.442211055276381, 948.3968809534502)
(0.001, 0.1, 8.482412060301508, 939.4752472432303)
(0.001, 0.1, 8.522613065326633, 912.124829989396)
(0.001, 0.1, 8.56281407035176, 874.6904649655037)
(0.001, 0.1, 8.603015075376884, 880.6174668090974)
(0.001, 0.1, 8.64321608040201, 854.3653449562648)
(0.001, 0.1, 8.683417085427136, 838.0766265709432)
(0.001, 0.1, 8.72361809045226, 819.7304858574133)
(0.001, 0.1, 8.763819095477388, 812.0301880896823)
(0.001, 0.1, 8.804020100502512, 778.0496893373755)
(0.001, 0.1, 8.844221105527637, 768.4694112372891)
(0.001, 0.1, 8.884422110552764, 766.2101772708241)
(0.001, 0.1, 8.924623115577889, 755.1316530138309)
(0.001, 0.1, 8.964824120603016, 742.8907609134942)
(0.001, 0.1, 9.00502512562814, 722.3470311594721)
(0.001, 0.1, 9.045226130653266, 715.314905176198)
(0.001, 0.1, 9.085427135678392, 702.8204696402678)
(0.001, 0.1, 9.125628140703517, 681.757102361714)
(0.001, 0.1, 9.165829145728644, 660.4514109938449)
(0.001, 0.1, 9.206030150753769, 642.2773127975919)
(0.001, 0.1, 9.246231155778894, 646.437783553161)
(0.001, 0.1, 9.28643216080402, 626.2032819788923)
(0.001, 0.1, 9.326633165829145, 605.3974427621109)
(0.001, 0.1, 9.366834170854272, 620.6868038359796)
(0.001, 0.1, 9.407035175879397, 582.3068914651295)
(0.001, 0.1, 9.447236180904522, 597.8038226444304)
(0.001, 0.1, 9.487437185929648, 575.1937206117818)
(0.001, 0.1, 9.527638190954773, 553.9080378617251)
(0.001, 0.1, 9.5678391959799, 563.5436829638213)
(0.001, 0.1, 9.608040201005025, 546.1613400807945)
(0.001, 0.1, 9.64824120603015, 523.9612928802363)
(0.001, 0.1, 9.688442211055277, 509.5500884515054)
(0.001, 0.1, 9.728643216080402, 514.1449482900096)
(0.001, 0.1, 9.768844221105528, 503.9738638090216)
(0.001, 0.1, 9.809045226130653, 507.00106839318795)
(0.001, 0.1, 9.849246231155778, 496.4165045466239)
(0.001, 0.1, 9.889447236180905, 482.25067536031685)
(0.001, 0.1, 9.92964824120603, 473.0903338938176)
(0.001, 0.1, 9.969849246231156, 448.14667569589426)
(0.001, 0.1, 10.010050251256281, 439.8470318990291)
(0.001, 0.1, 10.050251256281406, 457.0959862624589)
(0.001, 0.1, 10.090452261306533, 455.0505493479982)
(0.001, 0.1, 10.130653266331658, 437.4967145873887)
(0.001, 0.1, 10.170854271356784, 415.6398252601011)
(0.001, 0.1, 10.21105527638191, 431.59562578186103)
(0.001, 0.1, 10.251256281407034, 407.3349879559197)
(0.001, 0.1, 10.291457286432161, 406.23896210097115)
(0.001, 0.1, 10.331658291457286, 411.9236103530248)
(0.001, 0.1, 10.371859296482413, 391.23610737583857)
(0.001, 0.1, 10.412060301507537, 391.45157188622875)
(0.001, 0.1, 10.452261306532662, 380.92830362742154)
(0.001, 0.1, 10.492462311557789, 360.3476841531013)
(0.001, 0.1, 10.532663316582914, 383.2150865779528)
(0.001, 0.1, 10.57286432160804, 351.85170726420216)
(0.001, 0.1, 10.613065326633166, 348.5863946890717)
(0.001, 0.1, 10.65326633165829, 373.51679780002365)
(0.001, 0.1, 10.693467336683417, 355.47217256296796)
(0.001, 0.1, 10.733668341708542, 321.4535644753109)
(0.001, 0.1, 10.773869346733669, 324.57544933563406)
(0.001, 0.1, 10.814070351758794, 331.3271943697114)
(0.001, 0.1, 10.854271356783919, 345.0201099887422)
(0.001, 0.1, 10.894472361809045, 344.416332279041)
(0.001, 0.1, 10.93467336683417, 327.12635774448023)
(0.001, 0.1, 10.974874371859297, 324.1738931070013)
(0.001, 0.1, 11.015075376884422, 318.96818649478246)
(0.001, 0.1, 11.055276381909547, 306.4852301448345)
(0.001, 0.1, 11.095477386934673, 319.72136875905414)
(0.001, 0.1, 11.1356783919598, 308.30320071942253)
(0.001, 0.1, 11.175879396984925, 314.119363846911)
(0.001, 0.1, 11.21608040201005, 291.02177457007616)
(0.001, 0.1, 11.256281407035175, 278.7572026938756)
(0.001, 0.1, 11.296482412060302, 253.93986554988712)
(0.001, 0.1, 11.336683417085428, 260.5392279118911)
